x,y
312,325.5
313,326.5
314,325.0
315,327.5
316,326.6666666666667
317,327.6666666666667
318,328.6666666666667
319,329.6666666666667
320,330.6666666666667
321,331.6666666666667
322,332.6666666666667
323,333.0
324,335.5
325,333.5
326,331.6666666666667
327,330.5
328,329.0
329,327.0
330,326.6
331,324.6
332,322.6
333,320.6
334,319.0
335,317.0
336,316.0
337,314.0
338,313.0
339,309.5
340,310.0
341,306.5
342,305.6
343,304.3333333333333
344,302.5
345,302.0
346,298.0
347,297.5
348,295.0
349,292.2
350,291.5
351,288.4
352,286.1666666666667
353,283.1666666666667
354,280.1666666666667
355,277.1666666666667
356,274.5
357,273.0
358,268.8
359,267.6
360,265.6
361,264.5
362,261.8
363,260.25
364,258.6666666666667
365,257.6666666666667
366,258.5
367,256.0
368,257.5
369,255.0
370,254.66666666666666
371,253.66666666666666
372,252.0
373,251.33333333333334
374,250.33333333333334
375,248.6
376,247.33333333333334
377,246.33333333333334
378,244.6
379,243.33333333333334
380,242.33333333333334
381,241.33333333333334
382,240.33333333333334
383,239.66666666666666
384,238.66666666666666
385,237.66666666666666
386,238.5
387,236.0
388,236.5
389,235.0
390,234.66666666666666
391,234.0
392,233.66666666666666
393,232.66666666666666
394,231.5
395,230.5
396,228.66666666666666
397,228.0
398,226.5
399,226.0
400,225.0
401,223.0
402,220.6
403,219.33333333333334
404,218.33333333333334
405,217.33333333333334
406,216.66666666666666
407,215.66666666666666
408,214.66666666666666
409,213.66666666666666
410,212.66666666666666
411,213.5
412,211.0
413,210.66666666666666
414,209.66666666666666
415,209.0
416,208.0
417,207.66666666666666
418,206.66666666666666
419,205.5
420,205.0
421,204.66666666666666
422,203.66666666666666
423,202.66666666666666
424,202.0
425,201.66666666666666
426,201.0
427,200.0
428,200.0
429,200.5
430,199.0
431,198.66666666666666
432,198.0
433,197.66666666666666
434,198.5
435,196.0
436,195.66666666666666
437,194.66666666666666
438,193.66666666666666
439,193.0
440,192.66666666666666
441,191.66666666666666
442,191.0
443,190.66666666666666
444,190.0
445,189.5
446,189.5
447,191.5
448,190.0
449,191.5
450,192.5
451,192.5
452,191.0
453,191.0
454,191.0
455,192.5
456,192.5
457,192.5
458,191.0
459,191.0
460,191.0
461,192.5
462,192.5
463,193.5
464,193.5
465,192.5
466,191.0
467,191.0
468,192.5
469,191.5
470,190.0
471,191.5
472,189.0
473,189.0
474,190.5
475,188.5
476,189.5
477,189.5
478,188.5
479,188.5
480,190.5
481,190.5
482,189.0
483,189.0
484,190.5
485,188.5
486,189.5
487,188.0
488,189.5
489,187.0
490,188.5
491,186.0
492,186.5
493,185.0
494,184.66666666666666
495,184.0
496,184.5
497,183.0
498,183.0
499,184.5
500,183.5
501,183.5
502,182.0
503,183.5
504,182.5
505,181.0
506,181.5
507,180.0
508,179.66666666666666
509,180.5
510,178.0
511,179.5
512,178.5
513,177.0
514,177.0
515,178.5
516,177.5
517,176.0
518,175.66666666666666
519,174.5
520,173.33333333333334
521,173.66666666666666
522,172.66666666666666
523,171.66666666666666
524,170.66666666666666
525,169.66666666666666
526,168.66666666666666
527,167.66666666666666
528,168.5
529,166.0
530,166.5
531,165.0
532,164.66666666666666
533,165.5
534,163.0
535,162.66666666666666
536,162.0
537,161.0
538,162.5
539,161.5
540,161.5
541,161.5
542,161.5
543,161.5
544,161.5
545,161.5
546,161.5
547,161.5
548,161.5
549,161.5
550,161.5
551,161.5
552,161.5
553,162.5
554,162.5
555,161.0
556,161.0
557,162.5
558,162.5
559,163.5
560,163.5
561,163.5
562,163.5
563,162.5
564,162.5
565,162.5
566,162.5
567,163.5
568,162.0
569,163.5
570,163.0
571,163.66666666666666
572,164.0
573,164.66666666666666
574,165.0
575,165.0
576,167.5
577,167.5
578,167.5
579,167.5
580,166.5
581,165.0
582,164.66666666666666
583,163.33333333333334
584,163.33333333333334
585,162.33333333333334
586,161.33333333333334
587,159.6
588,158.33333333333334
589,157.33333333333334
590,155.6
591,154.0
592,153.33333333333334
593,152.33333333333334
594,150.5
595,151.5
596,149.0
597,148.66666666666666
598,148.5
599,147.0
600,147.5
601,146.0
602,146.0
603,146.0
604,146.0
605,147.5
606,147.0
607,148.5
608,148.0
609,149.5
610,149.0
611,150.5
612,150.5
613,151.5
614,151.5
615,150.0
616,151.5
617,151.0
618,153.5
619,152.66666666666666
620,153.66666666666666
621,154.0
622,154.5
623,155.66666666666666
624,156.0
625,157.5
626,157.0
627,158.5
628,158.0
629,158.0
630,159.5
631,159.0
632,159.66666666666666
633,160.0
634,160.66666666666666
635,161.0
636,162.5
637,162.0
638,162.0
639,163.5
640,164.5
641,163.0
642,164.5
643,164.66666666666666
644,165.0
645,165.5
646,166.5
647,167.66666666666666
648,168.66666666666666
649,169.66666666666666
650,170.0
651,171.0
652,171.66666666666666
653,172.66666666666666
654,173.66666666666666
655,174.66666666666666
656,175.66666666666666
657,176.6
658,180.0
659,181.5
660,182.6
661,184.6
662,186.6
663,188.0
664,188.5
665,190.6
666,191.5
667,193.33333333333334
668,194.33333333333334
669,195.33333333333334
670,196.33333333333334
671,197.0
672,199.25
673,202.0
674,204.0
675,204.6
676,208.0
677,211.0
678,213.0
679,216.42857142857142
680,219.5
681,223.25
682,226.25
683,230.25
684,234.25
685,237.57142857142858
686,239.0
687,242.5
688,245.5
689,248.0
690,249.0
691,252.0
692,253.0
693,254.5
694,252.66666666666666
695,251.0
696,250.0
697,249.33333333333334
698,248.33333333333334
699,247.25
700,247.5
701,245.0
702,246.5
703,245.0
704,246.5
705,246.0
706,248.5
707,247.0
708,248.5
709,247.0
710,247.0
711,246.66666666666666
712,246.0
713,246.5
714,245.0
715,245.5
716,245.5
717,245.5
718,245.5
719,245.5
720,245.5
721,245.5
722,244.0
723,243.5
724,241.66666666666666
725,239.25
726,238.2
727,236.0
728,233.71428571428572
729,233.0
730,231.0
731,228.0
732,224.6
733,222.6
734,221.5
735,220.0
736,217.25
737,215.66666666666666
738,214.66666666666666
739,213.66666666666666
740,212.66666666666666
741,211.0
742,210.0
743,209.33333333333334
744,207.5
745,208.0
746,204.5
747,204.0
748,201.5
749,201.0
750,200.0
751,197.33333333333334
752,196.25
753,194.66666666666666
754,193.66666666666666
755,193.0
756,192.66666666666666
757,191.66666666666666
758,190.5
759,190.0
760,189.0
761,188.66666666666666
762,187.66666666666666
763,188.5
764,186.0
765,185.66666666666666
766,186.5
767,184.0
768,183.66666666666666
769,182.5
770,181.33333333333334
771,181.66666666666666
772,180.66666666666666
773,179.66666666666666
774,178.66666666666666
775,177.66666666666666
776,176.66666666666666
777,175.5
778,175.0
779,174.0
780,173.66666666666666
781,172.66666666666666
782,173.5
783,171.0
784,170.66666666666666
785,170.0
786,170.5
787,169.0
788,170.5
789,168.0
790,168.0
791,167.0
792,166.66666666666666
793,165.66666666666666
794,164.5
795,164.0
796,163.66666666666666
797,164.5
798,162.0
799,162.0
800,163.5
801,162.5
802,162.5
803,161.0
804,161.0
805,161.0
806,161.0
807,161.0
808,162.5
809,162.5
810,163.5
811,163.5
812,162.0
813,163.5
814,163.5
815,162.5
816,161.0
817,160.66666666666666
818,159.33333333333334
819,159.0
820,158.0
821,157.33333333333334
822,156.33333333333334
823,155.33333333333334
824,154.66666666666666
825,153.66666666666666
826,153.5
827,152.0
828,153.5
829,152.5
830,151.0
831,151.0
832,151.0
833,152.5
834,152.5
835,151.5
836,150.0
837,151.5
838,150.5
839,149.0
840,150.5
841,149.5
842,149.5
843,149.5
844,149.5
845,149.5
846,149.5
847,149.5
848,149.5
849,149.5
850,149.5
851,148.0
852,147.66666666666666
853,148.5
854,146.66666666666666
855,146.5
856,145.0
857,146.5
858,145.5
859,144.0
860,144.0
861,144.0
862,145.5
863,145.5
864,144.5
865,143.0
866,144.5
867,142.0
868,143.5
869,141.0
870,141.5
871,140.0
872,141.5
873,140.0
874,141.5
875,141.0
876,143.5
877,142.0
878,142.0
879,143.5
880,141.0
881,140.66666666666666
882,141.5
883,139.0
884,139.5
885,138.0
886,139.5
887,139.5
888,138.0
889,138.66666666666666
890,139.0
891,141.5
892,140.5
893,141.66666666666666
894,142.66666666666666
895,143.66666666666666
896,144.66666666666666
897,145.0
898,145.66666666666666
899,146.66666666666666
900,147.0
901,149.5
902,148.0
903,150.5
904,149.0
905,150.5
906,150.5
907,150.5
908,150.5
909,150.5
910,149.0
911,150.5
912,150.5
913,149.5
914,149.5
915,150.5
916,150.5
917,150.5
918,150.5
919,150.5
920,150.5
921,150.5
922,150.5
923,150.5
924,150.5
925,150.5
926,150.5
927,149.5
928,149.5
929,149.5
930,149.5
931,149.5
932,149.5
933,149.5
934,149.5
935,149.5
936,149.5
937,149.5
938,149.5
939,150.5
940,150.5
941,150.5
942,150.5
943,150.5
944,149.5
945,148.0
946,148.5
947,147.0
948,147.5
949,146.0
950,147.5
951,147.5
952,147.5
953,146.5
954,146.5
955,146.5
956,146.5
957,146.5
958,146.5
959,146.5
960,146.5
961,146.5
962,146.5
963,145.0
964,145.0
965,144.66666666666666
966,144.0
967,143.66666666666666
968,142.66666666666666
969,141.5
970,141.0
971,140.0
972,141.5
973,139.0
974,139.0
975,140.5
976,139.5
977,138.0
978,138.0
979,139.5
980,137.0
981,138.5
982,136.0
983,135.66666666666666
984,135.0
985,135.5
986,134.0
987,134.0
988,136.5
989,135.66666666666666
990,136.66666666666666
991,137.66666666666666
992,138.66666666666666
993,139.0
994,141.5
995,140.0
996,141.0
997,141.66666666666666
998,142.0
999,144.5
1000,143.66666666666666
1001,144.0
1002,144.66666666666666
1003,145.0
1004,147.5
1005,146.66666666666666
1006,148.5
1007,147.66666666666666
1008,149.5
1009,149.5
1010,150.5
1011,149.0
1012,151.5
1013,150.66666666666666
1014,152.25
1015,155.0
1016,156.0
1017,157.0
1018,157.5
1019,157.66666666666666
1020,159.5
1021,160.0
1022,162.5
1023,162.5
1024,162.5
1025,161.0
1026,162.5
1027,162.0
1028,164.5
1029,163.66666666666666
1030,164.66666666666666
1031,165.0
1032,166.5
1033,166.0
1034,166.0
1035,166.0
1036,166.0
1037,165.66666666666666
1038,164.66666666666666
1039,163.5
1040,163.0
1041,162.66666666666666
1042,162.0
1043,162.0
1044,164.5
1045,163.66666666666666
1046,164.66666666666666
1047,165.66666666666666
1048,166.66666666666666
1049,167.66666666666666
1050,168.0
1051,170.5
1052,169.0
1053,169.0
1054,169.0
1055,168.66666666666666
1056,169.5
1057,167.0
1058,167.5
1059,166.0
1060,167.5
1061,167.5
1062,167.5
1063,166.0
1064,167.5
1065,167.0
1066,167.0
1067,169.5
1068,169.5
1069,169.5
1070,169.5
1071,167.0
1072,167.0
1073,167.5
1074,167.5
1075,167.5
1076,167.0
1077,167.66666666666666
1078,168.0
1079,169.0
1080,169.66666666666666
1081,170.66666666666666
1082,171.0
1083,173.5
1084,172.66666666666666
1085,173.0
1086,173.66666666666666
1087,174.0
1088,176.5
1089,175.66666666666666
1090,176.0
1091,176.5
1092,177.66666666666666
1093,178.66666666666666
1094,179.66666666666666
1095,180.66666666666666
1096,181.0
1097,181.66666666666666
1098,182.0
1099,182.0
1100,183.5
1101,183.5
1102,183.5
1103,183.5
1104,184.5
1105,184.5
1106,183.0
1107,183.0
1108,185.5
1109,184.66666666666666
1110,185.0
1111,185.5
1112,186.5
1113,187.5
1114,189.33333333333334
1115,190.33333333333334
1116,191.0
1117,192.0
1118,192.33333333333334
1119,193.66666666666666
1120,194.0
1121,194.0
1122,196.5
1123,195.0
1124,197.5
1125,196.0
1126,197.0
1127,198.5
1128,198.66666666666666
1129,199.66666666666666
1130,200.0
1131,200.5
1132,201.66666666666666
1133,202.66666666666666
1134,203.0
1135,205.5
1136,204.66666666666666
1137,205.66666666666666
1138,206.0
1139,206.66666666666666
1140,207.66666666666666
1141,208.66666666666666
1142,209.0
1143,209.5
1144,210.5
1145,212.33333333333334
1146,213.33333333333334
1147,214.33333333333334
1148,215.6
1149,216.5
1150,220.0
1151,219.6
1152,222.0
1153,222.6
1154,225.0
1155,227.0
1156,229.6
1157,231.4
1158,234.0
1159,234.83333333333334
1160,237.5
1161,242.0
1162,244.83333333333334
1163,247.83333333333334
1164,251.0
1165,252.28571428571428
1166,254.5
1167,257.5
1168,260.0
1169,263.75
1170,265.0
1171,265.5
1172,267.0
1173,268.0
1174,269.0
1175,270.0
1176,270.0
1177,272.5
1178,271.0
1179,272.5
1180,271.0
1181,271.0
1182,272.5
1183,271.5
1184,270.0
1185,270.0
1186,270.0
1187,270.0
1188,271.5
1189,271.5
1190,272.5
1191,272.5
1192,272.5
1193,272.5
1194,271.5
1195,270.0
1196,269.6666666666667
1197,268.5
1198,267.5
1199,266.5
1200,266.3333333333333
1201,265.3333333333333
1202,264.6666666666667
1203,263.6666666666667
1204,263.5
1205,262.0
1206,263.5
1207,263.6666666666667
1208,266.0
1209,265.3333333333333
1210,266.3333333333333
1211,266.3333333333333
1212,267.5
1213,268.6666666666667
1214,269.0
1215,271.5
1216,270.0
1217,271.5
1218,272.5
1219,272.5
1220,272.5
1221,272.5
1222,271.5
1223,270.0
1224,271.5
1225,270.5
1226,269.0
1227,269.0
1228,272.0
1229,271.3333333333333
1230,274.0
1231,273.5
1232,276.0
1233,276.5
1234,280.0
1235,279.5
1236,281.3333333333333
1237,281.5
1238,282.5
1239,283.6666666666667
1240,284.0
1241,286.5
1242,285.6666666666667
1243,286.6666666666667
1244,288.25
1245,288.6
1246,292.0
1247,291.6
1248,293.3333333333333
1249,294.0
1250,295.0
1251,296.6666666666667
1252,297.0
1253,297.5
1254,298.6666666666667
1255,299.6666666666667
1256,300.6666666666667
1257,301.6666666666667
1258,302.6666666666667
1259,303.0
1260,305.5
1261,305.5
1262,304.5
1263,303.0
1264,302.6666666666667
1265,301.6666666666667
1266,301.0
1267,300.6666666666667
1268,300.5
1269,299.0
1270,300.5
1271,299.5
1272,299.5
1273,299.5
1274,299.5
1275,300.5
1276,300.5
1277,299.5
1278,298.0
1279,298.0
1280,297.6666666666667
1281,297.0
1282,296.0
1283,295.6666666666667
1284,294.6666666666667
1285,293.6666666666667
1286,292.6666666666667
1287,291.6666666666667
1288,290.6666666666667
1289,289.6666666666667
1290,288.6666666666667
1291,287.6666666666667
1292,286.5
1293,285.5
1294,284.6666666666667
1295,283.6666666666667
1296,282.6666666666667
1297,283.5
1298,281.0
1299,282.5
1300,281.0
1301,282.5
1302,282.0
1303,282.0
1304,284.5
1305,284.5
1306,283.5
1307,282.0
1308,282.0
1309,281.0
1310,281.0
1311,281.5
1312,280.0
1313,280.0
1314,281.5
1315,279.0
1316,279.0
1317,279.5
1318,278.0
1319,278.5
1320,277.0
1321,277.5
1322,276.0
1323,277.5
1324,275.0
1325,275.0
1326,276.5
1327,275.5
1328,275.5
1329,275.5
1330,275.5
1331,275.5
1332,275.0
1333,275.0
1334,277.5
1335,276.0
1336,276.0
1337,275.5
1338,274.5
1339,274.3333333333333
1340,273.3333333333333
1341,272.25
1342,270.6666666666667
1343,269.6666666666667
1344,268.6666666666667
1345,267.6666666666667
1346,266.6666666666667
1347,265.6666666666667
1348,264.5
1349,264.0
1350,263.6666666666667
1351,262.6666666666667
1352,261.6666666666667
1353,262.5
1354,260.0
1355,260.5
1356,259.0
1357,259.5
1358,258.0
1359,257.6666666666667
1360,257.0
1361,256.6666666666667
1362,255.66666666666666
1363,254.0
1364,253.33333333333334
1365,252.33333333333334
1366,251.25
1367,249.66666666666666
1368,248.66666666666666
1369,249.5
1370,249.5
1371,248.66666666666666
1372,249.66666666666666
1373,250.66666666666666
1374,251.5
1375,252.5
1376,253.66666666666666
1377,255.5
1378,255.5
1379,255.5
1380,253.0
1381,253.0
1382,252.66666666666666
1383,251.5
1384,251.0
1385,250.66666666666666
1386,249.66666666666666
1387,248.66666666666666
1388,247.0
1389,246.0
1390,245.33333333333334
1391,244.33333333333334
1392,243.33333333333334
1393,242.66666666666666
1394,241.66666666666666
1395,240.66666666666666
1396,241.5
1397,239.0
1398,238.5
1399,238.5
